Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level
48,2.693275401509173,-0.09984546537037356,193,167,62,0.032259664770027965,876.0,21.4,2.9,4,49.84,True,False,False,True,2
57,1.0995337352647518,-0.09984546537037356,168,146,74,0.032259664770027965,795.0,27.6,2.2,3,27.84,True,False,True,False,2
54,-0.2955957476482978,-0.09984546537037356,182,140,50,-1.6072236782195484,454.0,25.2,1.5,3,28.46,False,False,False,False,1
53,-0.4457659350451883,-1.3823489347482434,194,139,62,1.5226990674878245,1107.0,19.7,2.7,4,26.81,False,True,False,False,3
41,-0.4215449370779479,-1.2220360010760094,166,123,53,-0.6533424604801583,576.0,25.9,2.4,4,26.33,False,True,False,False,2
48,-1.0319140858524076,-0.5006277995509585,174,130,71,-1.5476061021108365,433.0,33.0,1.8,3,18.98,False,False,False,True,1
23,-0.8187693037406913,-1.3823489347482434,179,132,73,0.36015633336794284,911.0,34.0,1.9,4,23.6,False,False,False,False,2
19,-1.2983450634920524,-0.7410972000593093,184,128,63,0.27072996920487563,864.0,34.4,1.6,4,17.61,False,True,False,False,2
37,-0.15995815903175145,0.3810933356463283,162,123,52,-0.7427688246432262,621.0,33.7,1.7,2,22.44,False,False,True,False,1
45,0.3486827982802979,0.3009368688102113,183,131,54,1.3140375511073328,1102.0,11.4,3.5,4,26.08,True,False,False,True,3
28,-0.16964655821864777,-1.7831312689288283,193,128,56,2.029448464411875,1242.0,16.7,2.7,5,24.89,False,False,True,False,3
21,1.3368995153437084,0.9421886034991471,181,132,50,0.12168602893309584,944.0,24.3,3.3,2,29.89,True,False,False,True,1
32,-0.8236135033341395,-1.2220360010760094,170,167,72,1.164993610835553,1378.0,15.7,2.7,4,22.96,False,True,False,False,3
23,-1.5841528395054896,0.22078040197409435,167,145,61,-1.309135797675989,594.0,25.2,2.1,3,13.36,False,False,False,True,1
47,2.6254566072009,-0.5807842663870754,198,157,60,0.032259664770027965,598.0,28.7,3.5,2,46.94,True,False,False,False,1
55,-1.1772400736558501,0.3009368688102113,194,161,73,0.06206845282438392,927.0,30.5,2.0,2,15.92,False,False,True,False,1
19,-0.16964655821864777,-0.7410972000593093,197,132,57,1.820786948031384,1234.0,18.0,2.7,5,24.2,False,False,False,False,3
32,-1.1772400736558501,-0.8212536668954246,167,158,74,-0.23601942771917564,1025.0,29.3,2.5,3,18.79,True,False,True,False,2
28,-0.5135847293534619,-0.8212536668954246,196,147,55,-1.726458830436972,500.0,31.7,1.9,2,24.01,False,False,True,False,1
25,-1.5744644403185932,-0.42047133271484144,186,138,71,-0.6831512485345144,711.0,31.9,2.4,3,14.74,False,False,False,True,2
43,-1.603529637879282,0.14062393513797736,187,143,51,0.7178617900202143,965.0,32.9,2.2,3,13.38,False,True,False,False,2
22,-0.12604876187761468,-0.8212536668954246,199,138,68,-1.0408567051867854,691.0,21.2,3.5,2,27.05,True,True,False,False,1
23,-0.6153129208158717,-0.8212536668954246,193,168,69,0.9861408825094179,1336.0,16.8,2.7,5,23.21,False,False,False,False,3
43,-0.43123333626484417,-0.5006277995509585,191,132,69,1.8505957360857392,1117.0,19.8,2.7,4,23.48,False,False,False,True,3
21,-1.0948886805672327,-0.09984546537037356,174,132,73,-0.5639160963170905,706.0,34.2,2.2,3,17.44,False,True,False,False,2
36,-0.7703273078062104,-0.09984546537037356,176,147,63,1.164993610835553,1213.0,19.4,2.7,4,18.42,False,False,True,False,3
37,0.15975901413582286,0.7818756698269131,192,121,50,0.6880530019658584,992.0,24.5,2.8,4,23.22,True,False,True,False,2
50,0.3341501994999538,0.3810933356463283,175,129,59,1.7611693719226722,1181.0,14.3,3.5,4,25.7,True,False,False,True,3
37,-0.01463217122830877,0.14062393513797736,188,141,65,-0.6831512485345144,726.0,25.5,2.4,3,24.21,False,False,False,False,2
29,-1.1917726724361943,-1.2220360010760094,168,132,53,0.2111123930961637,878.0,26.5,2.6,3,19.88,False,False,False,True,2
18,1.9811780612723042,1.984222672368666,192,128,60,-0.6831512485345144,725.0,24.1,2.6,3,29.5,True,False,False,False,1
43,0.35837119746719426,0.4612498024824453,188,152,65,0.956332094455062,1189.0,12.4,3.5,5,25.56,True,False,False,True,3
31,-0.9737836907310303,0.3009368688102113,172,133,69,-0.11678427550175181,811.0,27.6,1.8,4,17.27,False,False,True,False,2
55,-1.0416024850393035,-0.3403148658787245,180,167,50,-1.4581797379477686,637.0,23.6,3.0,3,18.46,True,False,False,True,1
54,-0.16964655821864777,-1.6228183352565944,180,139,65,-1.4879885260021244,475.0,26.6,2.1,2,30.34,False,True,False,False,1
28,0.6441789734806318,0.4612498024824453,164,134,68,0.09187724087873987,951.0,24.9,3.7,4,27.43,True,True,False,False,2
53,-0.009787971634860268,0.3009368688102113,169,151,70,-0.5042985202083786,815.0,27.9,2.8,3,23.7,True,False,False,True,2
30,0.7943491608775223,-0.5006277995509585,165,152,71,0.18130360504180776,1104.0,26.6,2.1,4,32.66,True,False,False,False,2
20,0.5860485783592546,1.583440338188081,172,136,58,1.3736551272160447,1287.0,10.5,3.5,5,23.25,True,False,False,False,3
50,-0.15511395943830295,-1.3823489347482434,160,143,58,-1.5774148901651923,470.0,29.9,2.7,2,29.3,False,False,True,False,1
23,-0.7703273078062104,-0.09984546537037356,179,149,58,-0.3254457918822435,942.0,27.0,3.4,3,19.73,True,False,True,False,2
27,0.10162861901444564,-0.09984546537037356,167,132,66,-1.726458830436972,494.0,25.3,2.3,3,24.44,True,False,False,False,1
22,-0.5717151244748391,-1.6228183352565944,169,166,61,1.70155179581396,1519.0,17.0,2.7,5,26.75,False,False,False,True,3
40,0.3244618003130575,0.3009368688102113,168,167,74,1.105376034726841,1497.0,13.1,3.5,5,25.92,True,False,True,False,3
27,1.487069702740599,-0.3403148658787245,162,135,62,0.06206845282438392,950.0,29.7,3.5,3,36.95,True,False,False,False,2
19,-0.38279134033036327,-1.1418795342398924,170,121,57,0.5986266378027905,883.0,25.9,1.9,3,26.32,False,False,False,False,2
30,2.2621416376922934,1.904066205532549,171,136,65,-1.7860764065456838,494.0,23.9,2.6,2,31.32,True,False,False,True,1
57,-1.0512908842261999,-0.09984546537037356,169,151,67,-0.6235336724258024,713.0,29.1,2.6,3,21.06,False,True,False,False,2
19,-0.7025085134979373,-1.2220360010760094,184,162,50,1.164993610835553,1336.0,17.9,2.7,5,23.98,False,False,False,False,3
37,-0.16964655821864777,0.22078040197409435,184,127,50,0.36015633336794284,876.0,26.5,2.1,4,21.84,False,False,True,False,2
18,-0.3246609452089861,0.22078040197409435,170,122,61,-0.9514303410237179,573.0,26.8,1.7,2,21.84,False,False,False,True,1
54,0.24695460681788833,-0.5006277995509585,195,131,55,0.47939148558536665,921.0,22.9,2.6,3,28.56,True,False,False,True,2
26,-0.5426499269141505,-0.9014101337315416,198,139,58,1.8505957360857392,1307.0,19.8,2.7,4,24.07,False,False,False,True,3
34,1.3804973116847408,-0.09984546537037356,185,135,72,-0.891812764915006,713.0,27.3,3.2,2,34.92,True,True,False,False,1
26,-1.0512908842261999,2.224692072877017,173,133,54,-1.5177973140564804,549.0,26.6,2.3,2,12.97,True,True,False,False,1
28,-0.7412621102455221,2.224692072877017,198,135,65,0.18130360504180776,980.0,28.2,3.0,4,14.57,True,False,True,False,2
32,0.7846607616906259,1.583440338188081,199,168,67,1.999639676357519,1783.0,10.6,3.5,4,24.36,True,False,True,False,3
41,1.33205531575026,0.8620321366630301,160,162,66,-1.3985621618390567,634.0,28.6,3.2,2,30.19,True,False,False,True,1
55,2.1797902446036757,-0.01968899853425658,163,168,67,-1.4581797379477686,640.0,25.9,2.6,3,40.09,True,False,True,False,1
52,0.5424507820182215,1.0223450703352641,189,152,50,-0.20621063966481967,895.0,23.4,3.2,2,24.78,True,False,False,False,1
47,0.30992920153271336,-0.09984546537037356,171,149,68,-1.6072236782195484,531.0,28.2,3.5,3,25.54,True,True,False,False,1
48,-0.02432057041520509,0.8620321366630301,194,131,71,-0.6235336724258024,681.0,28.0,2.8,4,21.83,True,False,False,True,2
22,2.1168156498888506,-0.3403148658787245,172,134,57,-0.0571666993930399,914.0,28.5,2.7,3,41.56,True,False,False,True,2
31,0.1839800121030633,-0.09984546537037356,190,137,52,0.0024508767156720085,863.0,26.2,1.8,4,26.47,False,False,False,False,2
28,-0.034008969602100717,-0.42047133271484144,197,147,74,-0.3850633679909554,831.0,34.7,2.2,3,26.14,False,False,False,False,2
26,-0.16964655821864777,-1.7831312689288283,182,142,54,-0.3254457918822435,816.0,34.6,2.6,2,31.64,False,False,False,False,1
51,0.7071535681954568,-0.8212536668954246,163,133,72,0.8967145183463501,1027.0,11.8,3.5,4,33.61,True,False,False,False,3
29,0.09678441942099715,0.6215627361546793,175,149,57,0.1514948169874518,976.0,25.7,1.9,4,23.33,False,False,False,True,2
52,-0.7606389086193145,-1.3021924679121264,166,152,68,1.194802398889909,1135.0,15.8,2.7,4,23.79,False,True,False,False,3
52,-0.14542556025140732,-1.1418795342398924,181,164,67,-0.7129600365888703,753.0,34.9,2.0,3,28.28,False,True,False,False,2
18,2.1797902446036757,-0.6609407332231924,188,134,67,-0.9514303410237179,693.0,25.6,2.7,3,44.1,True,False,False,False,1
57,-0.8672112996751722,2.1445356060409,170,126,70,-0.3850633679909554,705.0,23.6,3.0,3,14.07,True,False,True,False,2
39,1.3901857108716371,1.743753271860315,192,134,50,-1.1004742812954973,656.0,22.9,2.4,3,27.18,True,False,False,True,1
46,-0.048541568382445534,1.182658004007498,188,161,64,0.1514948169874518,1044.0,22.6,3.4,4,20.76,True,True,False,False,2
25,-0.4748311326058773,-0.3403148658787245,198,165,67,-0.921621552969362,784.0,31.6,1.9,2,22.6,False,False,False,False,1
28,-0.3052841468351941,-0.42047133271484144,171,157,74,-1.9351203468174636,479.0,29.2,2.3,3,24.13,False,False,True,False,1
58,-0.6928201143110413,-1.1418795342398924,166,165,56,2.118874828574943,1463.0,19.8,2.7,4,23.75,False,False,True,False,3
54,-0.14058136065795881,-1.2220360010760094,198,163,65,-0.3552545799365995,836.0,31.8,2.1,3,28.68,False,False,False,False,1
31,0.6441789734806318,-0.2601583990426075,185,130,65,1.3736551272160447,1230.0,14.0,3.5,4,30.43,True,False,False,True,3
47,1.1915735275402657,1.4231274045158473,199,148,64,-1.4879885260021244,557.0,22.9,3.0,3,27.2,True,True,False,False,1
52,-0.48451953179277324,-0.8212536668954246,168,150,55,0.12168602893309584,965.0,20.8,2.3,4,24.23,True,False,True,False,2
38,-1.3758522569872216,-0.3403148658787245,193,144,58,-0.7427688246432262,727.0,29.9,2.4,3,16.01,False,True,False,False,2
54,2.111971450295403,-0.8212536668954246,172,143,56,-0.6533424604801583,736.0,23.1,2.3,4,44.66,True,True,False,False,2
22,1.63723989013749,0.14062393513797736,195,138,63,0.24092118115051966,1017.0,22.0,2.2,2,35.47,True,False,True,False,1
36,-0.7025085134979373,0.4612498024824453,184,121,60,-1.2197094335129213,514.0,34.5,2.2,2,18.65,False,False,False,False,1
31,-0.9834720899179267,-0.6609407332231924,183,141,70,-2.0543554990348873,402.0,29.4,2.4,3,19.82,False,False,True,False,1
43,-1.3274102610527407,-0.7410972000593093,176,139,65,-0.23601942771917564,812.0,21.7,2.1,2,17.39,True,False,True,False,1
21,-0.31981674561553824,-0.9014101337315416,161,152,74,0.18130360504180776,1104.0,22.0,2.1,3,25.85,True,False,False,True,2
42,0.6151137759199429,-0.09984546537037356,172,127,55,1.5226990674878245,1113.0,11.4,3.5,4,27.55,True,True,False,False,3
59,0.5763601791723583,-0.42047133271484144,190,144,71,2.178492404683655,1418.0,15.0,3.5,5,30.66,True,False,False,False,3
42,-0.16480235862519926,1.182658004007498,188,165,65,0.36015633336794284,1127.0,22.7,3.4,3,20.07,True,True,False,False,2
35,2.5915472100467634,-0.8212536668954246,187,128,69,-0.7129600365888703,718.0,23.3,3.4,4,48.43,True,False,True,False,2
57,0.09678441942099715,-0.09984546537037356,186,153,65,-0.6235336724258024,723.0,31.6,1.8,3,27.11,False,False,False,False,2
25,-0.5329615277272541,-0.5807842663870754,174,142,61,-0.17640185161046373,852.0,27.9,2.2,3,22.99,False,False,False,False,1
56,-0.8672112996751722,-1.5426618684204774,190,124,66,1.9400221002488072,1066.0,16.1,2.7,5,23.79,False,False,False,False,3
57,1.0898453360778555,0.14062393513797736,199,144,54,0.032259664770027965,862.0,21.6,2.8,3,31.74,True,False,False,False,2
31,0.15007061494892654,-0.8212536668954246,174,127,74,0.3899651214222988,883.0,28.1,2.3,4,29.23,False,False,False,True,2
49,-0.7945483057734509,1.3429709376797303,192,135,62,-0.3552545799365995,762.0,21.1,3.5,2,16.01,True,False,False,False,1
55,-0.1793349574055434,0.7017192029907962,179,167,57,-0.17640185161046373,992.0,20.2,2.1,4,21.34,True,False,True,False,2
50,-0.2762189492745052,0.3810933356463283,171,164,73,-0.6831512485345144,760.0,33.0,2.4,3,21.67,False,False,False,True,2
40,0.6926209694151126,1.182658004007498,196,134,54,2.0890660405205868,1445.0,10.7,3.5,5,25.14,True,False,True,False,3
32,1.4144067088388776,2.064379139204783,168,120,61,-0.0571666993930399,818.0,27.8,2.8,3,26.22,True,False,True,False,2
50,-1.056135083819648,-1.7831312689288283,182,141,58,0.18130360504180776,838.0,33.0,2.2,3,23.02,False,True,False,False,1
42,-0.7703273078062104,-1.2220360010760094,167,122,52,1.70155179581396,1005.0,17.7,2.7,4,23.41,False,False,False,False,3
34,-0.3440377435827787,-0.2601583990426075,191,157,52,-1.3389445857303448,636.0,28.1,2.3,3,23.28,False,False,False,False,1
50,1.0559359389237193,-0.9014101337315416,173,133,50,-0.29563700382788755,764.0,21.5,3.6,4,36.8,True,False,True,False,2
19,-0.21324435455968016,-0.09984546537037356,186,155,74,-0.2658282157735316,907.0,32.4,1.6,3,27.03,False,False,False,False,1
31,-0.16964655821864777,-0.42047133271484144,184,137,71,-0.7129600365888703,699.0,31.0,1.5,4,23.88,False,False,False,True,2
57,0.4746319877099487,-0.5807842663870754,172,166,67,0.926523306400706,1290.0,13.3,3.5,4,30.63,True,True,False,False,3
57,-1.4436710512954951,0.22078040197409435,180,160,73,0.3899651214222988,1001.0,25.1,1.7,2,14.3,False,False,False,False,1
56,-0.45545433423208465,-0.2601583990426075,190,137,61,2.178492404683655,1227.0,19.6,2.7,5,22.48,False,False,False,False,3
23,-1.4291384525151507,-0.8212536668954246,196,122,58,-2.0245467109805313,354.0,25.7,2.7,2,16.8,False,False,False,True,1
23,0.6635557718544237,1.503283871351964,164,129,58,1.820786948031384,1327.0,11.8,3.5,5,23.93,True,True,False,False,3
20,-0.901120696829309,-0.9815666005676585,172,168,67,-0.4148721560453107,1035.0,24.0,3.2,4,21.48,True,False,False,True,2
24,0.6538673726675274,0.14062393513797736,187,158,67,0.926523306400706,1364.0,10.0,3.5,4,28.77,True,False,True,False,3
25,-0.3391935439893309,-0.9014101337315416,184,166,56,0.36015633336794284,1260.0,25.0,3.0,2,25.69,True,False,True,False,1
59,-0.6395339187831123,0.3009368688102113,194,120,53,1.3736551272160447,929.0,18.8,2.7,5,19.5,False,False,False,False,3
32,2.557637812892627,0.8620321366630301,198,146,62,-0.4744897321540226,883.0,28.2,2.1,3,37.74,True,True,False,False,2
46,0.7313745661626972,-0.7410972000593093,166,146,66,-1.5177973140564804,542.0,28.8,3.5,2,33.38,True,False,True,False,1
36,-0.25005199643141207,-0.5314286135303179,167,130,57,-1.7234652215167234,471.63319098029314,26.55195849039908,3.2716168431025965,2,25.04553749633639,True,False,True,False,1
28,-0.30827882198285106,-0.29494133143382983,187,128,70,-2.22413913482346,328.4315095317457,29.09175835527399,2.1563633644393065,2,23.944653577403933,True,False,True,False,1
32,-0.9922030240536768,0.03665481120853964,164,137,73,0.202256882414073,1001.8713464744835,27.204951286326448,2.2871346474483567,2,17.764155883755368,True,False,False,True,1
39,-0.8676148160829388,-0.40388252272933534,185,129,66,-1.270508525140476,507.1833402237054,31.65972509321058,2.3704164944073653,2,19.984929206191026,False,False,True,False,1
23,-0.8029441305248293,-1.1286604054040286,173,164,61,0.1352831794558186,1071.291229140198,32.5989499364753,2.225262515881175,2,22.743724455754563,False,True,False,False,1
46,1.1958027024241862,0.48025152573697316,175,145,55,0.3468195364397608,952.4933239474985,23.390067921137963,3.1730381841946174,2,30.473562907792775,True,False,True,False,1
51,-0.9328089724467843,-0.26204552077234333,179,164,52,-1.424914594531284,637.139493860652,24.353266847521027,2.8186579811523456,2,18.99147160908428,True,False,True,True,1
35,-0.9205959388857268,-0.41686328656543953,165,160,59,-0.20452691696260344,918.8428929707044,26.158428929707046,2.353927675732391,2,17.25886158071182,False,False,False,False,1
55,1.714641114031985,-0.14269331527464957,173,149,66,0.09572453613818743,923.4263223957549,31.148628294821613,2.680182894023785,2,37.70212300504292,True,False,True,False,1
53,1.1828299814107524,0.5752748078180652,172,134,54,-0.28989911350860176,740.4225303314422,28.722602954229405,2.8702880252527425,2,29.788046051989944,True,True,False,False,1
35,-0.90905033947779,-1.153157857371203,171,145,59,0.215531259345616,984.3630644246768,31.369598268736247,2.378517596139301,3,22.008216134519387,True,False,True,False,1
26,-1.0758437377039685,-0.03582488577989913,183,143,58,-1.1242824151049782,633.1980426929501,26.59902134647508,2.340260974273312,2,17.364000284630745,False,False,True,False,1
42,-0.5175667007393646,-0.6860423436170825,192,151,71,-0.3297424019658179,714.0854066304817,27.497153112317278,1.9971531123172777,3,23.476778690772825,False,True,True,False,1
31,-1.0402490929771446,-0.7202017358165063,185,148,70,-1.076175025833828,667.1089748263445,30.6843484736516,2.163034172455183,2,19.673114526166408,False,True,False,True,1
26,-1.3971735613572973,-1.0113530083013742,186,135,60,-0.5271841557236957,734.55740495264,34.52813347293601,2.0092900825439997,3,17.586134542355186,False,False,False,False,1
52,0.9973442208997236,-0.0420752865291657,175,158,65,-2.143781863197955,409.7961661494374,27.640371100133883,2.7113172778521575,3,31.548737286298817,True,False,True,False,1
39,0.2147732485732185,1.1379417687032563,162,138,62,-1.3209355664967388,595.5578618553094,28.503777855542648,3.258951752625417,2,22.21227407033829,True,False,True,False,1
44,-0.3934251082181369,-1.1959644717972038,191,132,59,-1.801589279728855,395.84567070880865,33.71453566313248,2.3715567522838072,2,26.457460744135467,True,False,False,False,1
32,1.9068767911338376,2.083078284970913,169,125,57,0.3479670518757216,948.7444276862667,28.190430702738666,3.394888553725333,2,28.751337355296002,True,False,True,True,1
25,-0.1273967703514975,-0.46481520713686864,183,125,67,-1.3389445857303448,506.0,28.85875843968947,1.6965632033074558,3,25.62861449756995,False,True,False,False,1
19,-0.32350064121456823,0.48860067692623294,181,135,52,0.3626594810701653,950.4671787849317,31.171377458989916,2.8149615911301233,2,20.90062148894495,True,True,False,True,1
56,-0.8219871977822233,-0.3020857496393399,182,124,64,0.0905019322045326,720.8276826150402,34.32123383857059,2.408615869247989,2,19.86874870344083,False,False,True,False,1
34,-0.09772878954458486,0.402714539183371,173,142,71,-1.5657689407842437,575.8557701661213,22.637196627035113,3.5097672114006384,2,29.131548296482844,True,False,True,True,1
50,1.3621872128444072,1.1742439271538134,161,132,64,0.25661739470803296,853.3684660530243,28.726349539768236,2.7579262371170197,2,28.834408303041858,True,True,False,False,1
37,-0.12625434922313475,0.3455066828945289,197,151,57,-1.169303382525039,442.79923753130197,27.52932669553453,2.11196950125208,2,18.837496770659314,True,True,False,False,1
22,-0.17976570608894216,-0.9092930504120885,182,126,58,0.2728488483195654,848.3898088257761,25.319668822720605,2.0511847060620885,3,26.933031766682973,False,True,True,False,1
25,-0.9005443538287586,-0.8243464816531341,186,164,64,-2.248256391852461,415.06752325844224,30.29324767415578,1.6990353820222541,2,20.935466295504593,False,False,False,True,1
36,-0.1364487340970884,-0.5091162452268825,164,125,64,-0.07159928538600153,852.0687770422304,27.268777042230436,2.7171942605576094,2,25.632864945703204,True,True,True,False,1
41,-1.0418226035873372,-0.5446438342874399,176,150,62,-1.8863149663699028,467.5466020103939,26.863980603118172,2.4181359195842433,2,18.773450474316185,True,False,True,False,1
23,-0.46182983032928304,0.16032955964839418,176,132,71,-0.8620039768606501,707.1534202023998,23.007947878560113,2.877633994480005,3,20.463751845440143,True,False,True,True,1
20,0.3706459274885671,1.564759978429206,191,138,55,1.5477501597133643,1356.1963279231009,12.269350976992568,3.5,4,22.109618277655645,True,True,False,True,3
20,-0.2447288333869268,-0.08489066863266263,173,140,53,2.0430164971194706,1392.6417389400513,17.79774874679005,2.849256047108829,4,27.870301460063757,True,False,False,True,3
26,0.5827218368679878,1.6682229497834278,161,154,53,1.6217334897779723,1515.4297640060402,11.73390190890913,3.414047198791982,4,23.019103386311894,True,False,False,True,3
38,-0.6132477885207008,-1.1797219555523375,180,130,53,0.9014054965497373,964.6967112095782,18.676394654850608,2.7,4,24.60340555286118,False,False,False,True,3
36,0.610269576326495,0.565786834395078,190,159,72,2.094806016123081,1720.3785637239375,10.796935518991406,3.5,5,26.890370498658438,True,False,True,False,3
43,-0.5862477232551832,-1.0502610372515606,164,149,51,1.7723938054715227,1245.337460798776,16.664918689900542,2.7,4,24.316843942762063,False,True,False,False,3
34,0.18404232635683726,-0.005258049089085892,185,158,68,1.8125615870529777,1575.8620312747469,12.430623282311489,3.2455972200225087,5,26.43423294888096,True,True,False,True,3
52,0.3731767370990284,0.12450940003714012,165,138,68,1.2213306724510453,1133.2201038490552,13.13015577358303,3.4119584603778588,4,26.806923975851177,True,True,False,False,3
42,-0.8008908970615205,-0.19531921385723233,165,162,60,1.3401171931001794,1246.1542493886325,16.280890772441282,2.7,5,19.953489479278492,False,True,False,False,3
48,0.524188614438089,1.960851543874303,182,156,71,2.0291430590814805,1501.7186766341213,12.719701182082852,3.5,4,21.818439700976363,True,False,True,True,3
34,0.708925615368674,-0.20195651903035017,186,160,71,1.7936631516731902,1641.6323543821397,12.01819852340775,3.5,4,30.655974077981046,True,True,False,False,3
46,-0.6307081867815048,-0.300785664291342,183,151,61,1.2910344273629117,1150.417808250231,17.883561650046193,2.7,4,21.405936113635132,False,False,False,False,3
41,-0.5448672808919609,0.5531086919462009,181,162,72,2.175176651315167,1451.111234088499,18.960372855972214,2.705561704424953,5,19.451331972765843,True,True,False,True,3
37,0.25696023101183696,1.950174699569062,187,152,66,1.7744719456263962,1472.871032369069,12.223644065670644,3.5,5,22.33227195934988,True,True,False,False,3
47,0.5965371327160905,0.20127825570795524,169,157,58,0.8484744454771083,1406.5044660188926,11.73124919118342,3.5,4,24.50502330067436,True,False,True,False,3
33,0.29772305539115695,-0.9458773083037021,174,122,57,0.9959645994977151,1019.1115687581171,14.92169592816536,3.322313751623416,4,30.82336405150211,True,False,True,False,3
20,0.6827335847444186,1.5290850242434597,163,138,71,1.3808012098758593,1315.7191922040022,11.97191922040021,3.5,4,24.00785204504809,True,True,False,True,3
20,-0.6730699585289408,-1.0867258046260853,187,164,56,1.1046102163057183,1336.0,17.52862331145601,2.7,5,23.720036318019208,False,False,False,False,3
55,0.36106532372742384,1.03622099840749,187,123,73,0.7748992586510846,925.9723746704253,13.496869539654899,3.4543277631300153,5,23.602559865139245,True,False,False,True,3
45,0.5979990655360031,0.43534299738058785,198,167,66,0.788019578784976,1259.5055501556471,13.103039120393774,3.5,4,27.21895354955434,True,True,False,False,3
48,-0.7166414208865003,-0.8417514322816562,187,123,61,1.1163595491273164,904.3308844043097,17.414297818687604,2.7,4,22.53896297672875,False,False,True,False,3
45,0.0911670547741612,-0.12755224869072324,185,128,58,1.5619116086000897,1102.8909431233144,13.954036953501472,3.262415167116142,4,25.818656683827754,True,False,True,True,3
32,-0.2326276380034646,-1.0690203161454157,181,141,66,1.270684554104214,1231.2726664214135,16.118244697872566,2.9909036819034354,4,27.089082930807567,True,True,False,False,3
47,0.6203775329318144,0.2489143521472943,183,155,67,1.652027922691323,1397.4920774889772,11.783416462313756,3.4774256661767686,5,28.081059274154928,True,False,True,False,3
25,0.39114209696742686,-0.8381981984223794,170,159,63,2.002997878235334,1689.389450087142,10.873713106459478,3.5,4,31.236464338586245,True,True,True,False,3
53,0.12245421651502775,0.5368346681595882,188,123,69,0.867755779548129,922.4679186751434,14.509267938291893,3.2985741633397088,5,23.64539210508158,True,False,False,True,3
49,0.04803212202255719,-0.14676075022022128,190,137,63,1.3300081882954378,1105.5082544823229,16.96513321759188,3.0977988047139084,4,25.681245891624283,True,True,False,False,3
33,0.010883428900466674,1.1074898887519036,184,137,52,1.093766695719189,1194.9912169018323,13.298168281295958,3.2592973521465844,4,21.279809318222544,True,False,True,False,3
41,-0.5204245909138262,-1.084554875044926,162,151,53,1.748342083720708,1261.3031901124507,15.655744791003947,2.7,5,24.95467018247391,False,True,False,False,3
49,0.7249397965977864,-0.38762250383567165,181,138,73,1.581217088400873,1231.8524522105818,12.469274715688089,3.4704904421163736,4,31.562245437965426,True,False,False,False,3
56,-0.6612272942957554,-0.027355430728948082,171,155,73,0.9745024684921634,1107.8008510135778,16.280871332040206,2.7,4,20.288408103766532,False,True,False,False,3
38,0.6657832058026063,1.9053546517521336,183,148,68,2.000438260713737,1489.556259487806,10.848660488385569,3.5,4,22.755231338652628,True,False,True,False,3
51,0.5812043787658061,0.1860138381286567,182,144,55,1.722153468756433,1321.05147875125,13.930887250749993,3.5,4,28.102179270925035,True,False,True,True,3
49,0.21237592766165797,0.032913075975212924,165,135,68,1.4405701352019102,1134.393232321183,14.639066663961636,3.2770828286107108,4,26.018044244133332,True,False,False,True,3
46,-0.6593990578583242,-0.5440188540408029,175,138,67,1.2377425560892164,1043.6512140526002,17.28165317719333,2.7,4,21.92405200614331,False,False,True,False,3
43,-0.6132903494163751,-0.8145602111787492,166,136,68,1.8068313364881197,1137.281314327999,18.5375771935989,2.7,4,23.19685827472024,False,True,False,True,3
22,0.4358420467371732,1.2350125079029755,172,137,58,1.3909316893453658,1285.4061564069966,11.847522310448374,3.3840841023270216,5,23.43111859011403,True,False,False,True,3
45,0.09347153432216837,0.8123111307837796,163,128,61,0.9951992419564294,1144.1265668766691,17.102537421249032,3.1084377917779498,4,22.570929373838705,True,False,False,True,3
46,-0.5506746138846738,-1.4314497613060422,189,131,61,2.0417198070104035,1150.0143495458894,16.36125622609862,2.7114796367115197,4,26.098708540869957,True,False,False,True,3
30,-0.2787280559149008,-0.5792129692807455,180,134,54,1.7053409594565696,1256.9168392982585,15.292901533837899,2.8936442172092005,4,24.765990501587183,True,True,False,True,3
51,0.7135860086368673,0.47832456929387734,182,157,61,1.2744555210750412,1313.3278644525942,12.534427109481175,3.5,4,28.078716991716036,True,False,False,True,3
31,0.7361897583106625,-0.6609407332231924,188,162,60,1.799647954293282,1624.8605646160554,12.791303115546718,3.5,4,33.014063299956405,True,True,True,False,3
36,0.5038901696947761,0.5406358393328814,163,151,55,1.1593839629767735,1377.5741747360455,11.31483494720912,3.5,5,26.37903752211937,True,False,False,True,3
34,0.5942999978188852,-0.43444013695534506,179,160,64,1.59332497214004,1579.7945912847035,11.387134605552562,3.5,4,30.84599562404137,True,True,True,False,3
33,0.12610151551263377,-0.31449096334119625,165,125,52,0.9847811707416931,1034.540987947457,16.61853252930721,2.9942265061754028,4,24.972912773497672,True,False,True,False,3
40,0.6280145136049611,-0.4240491858248254,192,130,66,1.324998068671991,1141.7938349835615,10.7986189218722,3.5,4,29.383030538968264,True,True,True,False,3
49,-0.4704031062145584,-0.7515643560801554,187,125,67,1.0268737057439208,902.1988217354346,17.086352462782568,2.7,4,23.188686743303137,False,False,True,False,3
